6.58E+00,6.93E+01,6.75E+00,6.93E+01,6.80E+00,6.93E+01,6.80E+00,6.93E+01,6.98E+00,6.83E+01,1.09E-01,0.086051
6.50E+00,6.93E+01,6.58E+00,6.93E+01,6.75E+00,6.93E+01,6.80E+00,6.93E+01,6.80E+00,6.93E+01,7.18E-02,0.077852
6.75E+00,6.93E+01,6.50E+00,6.93E+01,6.58E+00,6.93E+01,6.75E+00,6.93E+01,6.80E+00,6.93E+01,4.16E-02,0.076471
7.22E+00,5.55E+01,6.75E+00,6.93E+01,6.50E+00,6.93E+01,6.58E+00,6.93E+01,6.75E+00,6.93E+01,4.02E-02,0.043105
7.22E+00,6.93E+01,7.22E+00,5.55E+01,6.75E+00,6.93E+01,6.50E+00,6.93E+01,6.58E+00,6.93E+01,8.33E-02,0.069236
6.93E+00,6.93E+01,7.22E+00,6.93E+01,7.22E+00,5.55E+01,6.75E+00,6.93E+01,6.50E+00,6.93E+01,3.32E-02,0.044521
7.55E+00,5.79E+01,6.93E+00,6.93E+01,7.22E+00,6.93E+01,7.22E+00,5.55E+01,6.75E+00,6.93E+01,9.93E-02,0.085112
7.79E+00,4.41E+01,7.55E+00,5.79E+01,6.93E+00,6.93E+01,7.22E+00,6.93E+01,7.22E+00,5.55E+01,4.74E-02,0.048652
7.55E+00,4.44E+01,7.79E+00,4.41E+01,7.55E+00,5.79E+01,6.93E+00,6.93E+01,7.22E+00,6.93E+01,4.07E-02,0.040958
6.71E+00,6.93E+01,7.55E+00,4.44E+01,7.79E+00,4.41E+01,7.55E+00,5.79E+01,6.93E+00,6.93E+01,2.35E-02,0.027288
6.33E+00,6.93E+01,6.71E+00,6.93E+01,7.55E+00,4.44E+01,7.79E+00,4.41E+01,7.55E+00,5.79E+01,5.88E-02,0.042
6.38E+00,6.93E+01,6.33E+00,6.93E+01,6.71E+00,6.93E+01,7.55E+00,4.44E+01,7.79E+00,4.41E+01,7.66E-02,0.090039
6.38E+00,6.93E+01,6.38E+00,6.93E+01,6.33E+00,6.93E+01,6.71E+00,6.93E+01,7.55E+00,4.44E+01,9.56E-02,0.08026
6.63E+00,6.93E+01,6.38E+00,6.93E+01,6.38E+00,6.93E+01,6.33E+00,6.93E+01,6.71E+00,6.93E+01,6.16E-02,0.061825
6.80E+00,6.93E+01,6.63E+00,6.93E+01,6.38E+00,6.93E+01,6.38E+00,6.93E+01,6.33E+00,6.93E+01,6.94E-02,0.042479
6.58E+00,6.93E+01,6.80E+00,6.93E+01,6.63E+00,6.93E+01,6.38E+00,6.93E+01,6.38E+00,6.93E+01,3.19E-02,0.049886
6.80E+00,6.93E+01,6.58E+00,6.93E+01,6.80E+00,6.93E+01,6.63E+00,6.93E+01,6.38E+00,6.93E+01,6.55E-02,0.072828
6.75E+00,6.93E+01,6.80E+00,6.93E+01,6.58E+00,6.93E+01,6.80E+00,6.93E+01,6.63E+00,6.93E+01,6.99E-02,0.059753
6.42E+00,6.93E+01,6.75E+00,6.93E+01,6.80E+00,6.93E+01,6.58E+00,6.93E+01,6.80E+00,6.93E+01,7.66E-02,0.075115
6.38E+00,6.93E+01,6.42E+00,6.93E+01,6.75E+00,6.93E+01,6.80E+00,6.93E+01,6.58E+00,6.93E+01,9.32E-02,0.069604
6.21E+00,6.93E+01,6.38E+00,6.93E+01,6.42E+00,6.93E+01,6.75E+00,6.93E+01,6.80E+00,6.93E+01,7.29E-02,0.053509
6.25E+00,6.93E+01,6.21E+00,6.93E+01,6.38E+00,6.93E+01,6.42E+00,6.93E+01,6.75E+00,6.93E+01,7.34E-02,0.056986
6.25E+00,6.93E+01,6.25E+00,6.93E+01,6.21E+00,6.93E+01,6.38E+00,6.93E+01,6.42E+00,6.93E+01,5.11E-02,0.030284
6.25E+00,6.93E+01,6.25E+00,6.93E+01,6.25E+00,6.93E+01,6.21E+00,6.93E+01,6.38E+00,6.93E+01,6.02E-02,0.03229
